"clip_id"	"track_number"	"title"	"artist"	"album"	"url"	"segmentStart"	"segmentEnd"	"original_url"	"mp3_path"
"46252"	"11"	"O Lord thou are my only hope"	"Kyiv Chamber Choir"	"Masterpieces of the Ukrainian Choral Baroque"	"http://www.magnatune.com/artists/albums/kyivchamber-masterpieces/"	"320"	"349"	"http://he3.magnatune.com/all/11-O%20Lord%20thou%20are%20my%20only%20hope-Kyiv%20Chamber%20Choir.mp3"	"f/kyiv_chamber_choir-masterpieces_of_the_ukrainian_choral_baroque-11-o_lord_thou_are_my_only_hope-320-349.mp3"
"46253"	"11"	"O Lord thou are my only hope"	"Kyiv Chamber Choir"	"Masterpieces of the Ukrainian Choral Baroque"	"http://www.magnatune.com/artists/albums/kyivchamber-masterpieces/"	"349"	"378"	"http://he3.magnatune.com/all/11-O%20Lord%20thou%20are%20my%20only%20hope-Kyiv%20Chamber%20Choir.mp3"	"f/kyiv_chamber_choir-masterpieces_of_the_ukrainian_choral_baroque-11-o_lord_thou_are_my_only_hope-349-378.mp3"
"46254"	"11"	"O Lord thou are my only hope"	"Kyiv Chamber Choir"	"Masterpieces of the Ukrainian Choral Baroque"	"http://www.magnatune.com/artists/albums/kyivchamber-masterpieces/"	"378"	"407"	"http://he3.magnatune.com/all/11-O%20Lord%20thou%20are%20my%20only%20hope-Kyiv%20Chamber%20Choir.mp3"	"f/kyiv_chamber_choir-masterpieces_of_the_ukrainian_choral_baroque-11-o_lord_thou_are_my_only_hope-378-407.mp3"
"46255"	"11"	"O new miracle"	"Kiev Seminary Choir"	"Hymns of the All-Night Vigil"	"http://www.magnatune.com/artists/albums/kyivseminary-hymns/"	"0"	"29"	"http://he3.magnatune.com/all/11-O%20new%20miracle-Kiev%20Seminary%20Choir.mp3"	"9/kiev_seminary_choir-hymns_of_the_allnight_vigil-11-o_new_miracle-0-29.mp3"
"46256"	"11"	"O new miracle"	"Kiev Seminary Choir"	"Hymns of the All-Night Vigil"	"http://www.magnatune.com/artists/albums/kyivseminary-hymns/"	"30"	"59"	"http://he3.magnatune.com/all/11-O%20new%20miracle-Kiev%20Seminary%20Choir.mp3"	"9/kiev_seminary_choir-hymns_of_the_allnight_vigil-11-o_new_miracle-30-59.mp3"
"46258"	"11"	"O new miracle"	"Kiev Seminary Choir"	"Hymns of the All-Night Vigil"	"http://www.magnatune.com/artists/albums/kyivseminary-hymns/"	"88"	"117"	"http://he3.magnatune.com/all/11-O%20new%20miracle-Kiev%20Seminary%20Choir.mp3"	"9/kiev_seminary_choir-hymns_of_the_allnight_vigil-11-o_new_miracle-88-117.mp3"
"46269"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"204"	"233"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-204-233.mp3"
"46271"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"262"	"291"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-262-291.mp3"
"46273"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"320"	"349"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-320-349.mp3"
"46276"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"407"	"436"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-407-436.mp3"
"46277"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"436"	"465"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-436-465.mp3"
"46278"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"465"	"494"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-465-494.mp3"
"46279"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"494"	"523"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-494-523.mp3"
"46285"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"668"	"697"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-668-697.mp3"
"46286"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"697"	"726"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-697-726.mp3"
"46287"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"726"	"755"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-726-755.mp3"
"46289"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"784"	"813"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-784-813.mp3"
"46290"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"813"	"842"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-813-842.mp3"
"46291"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"842"	"871"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-842-871.mp3"
"46293"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"900"	"929"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-900-929.mp3"
"46294"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"929"	"958"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-929-958.mp3"
"46298"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1045"	"1074"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1045-1074.mp3"
"46300"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1103"	"1132"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1103-1132.mp3"
"46302"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1161"	"1190"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1161-1190.mp3"
"46304"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1219"	"1248"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1219-1248.mp3"
"46305"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1248"	"1277"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1248-1277.mp3"
"46308"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1335"	"1364"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1335-1364.mp3"
"46311"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1422"	"1451"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1422-1451.mp3"
"46312"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1451"	"1480"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1451-1480.mp3"
"46313"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1480"	"1509"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1480-1509.mp3"
"46314"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1509"	"1538"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1509-1538.mp3"
"46319"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1654"	"1683"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1654-1683.mp3"
"46321"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1712"	"1741"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1712-1741.mp3"
"46323"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1770"	"1799"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1770-1799.mp3"
"46324"	"11"	"O Theotokos the Virgin Rejoice (Ave Maria)"	"Ensemble Sreteniye"	"Ancient Church Singing of Byzantine Georgia and Rus"	"http://www.magnatune.com/artists/albums/sreteniye-ancient/"	"1799"	"1828"	"http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3"	"a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1799-1828.mp3"
"46327"	"11"	"Odysseas"	"Justin Bianco"	"Phoenix_"	"http://www.magnatune.com/artists/albums/bianco-phoenix/"	"0"	"29"	"http://he3.magnatune.com/all/11-Odysseas-Justin%20Bianco.mp3"	"8/justin_bianco-phoenix-11-odysseas-0-29.mp3"
"46329"	"11"	"Odysseas"	"Justin Bianco"	"Phoenix_"	"http://www.magnatune.com/artists/albums/bianco-phoenix/"	"59"	"88"	"http://he3.magnatune.com/all/11-Odysseas-Justin%20Bianco.mp3"	"8/justin_bianco-phoenix-11-odysseas-59-88.mp3"
"46330"	"11"	"Odysseas"	"Justin Bianco"	"Phoenix_"	"http://www.magnatune.com/artists/albums/bianco-phoenix/"	"88"	"117"	"http://he3.magnatune.com/all/11-Odysseas-Justin%20Bianco.mp3"	"8/justin_bianco-phoenix-11-odysseas-88-117.mp3"
"46331"	"11"	"Odysseas"	"Justin Bianco"	"Phoenix_"	"http://www.magnatune.com/artists/albums/bianco-phoenix/"	"117"	"146"	"http://he3.magnatune.com/all/11-Odysseas-Justin%20Bianco.mp3"	"8/justin_bianco-phoenix-11-odysseas-117-146.mp3"
"46333"	"11"	"Oj U Horodi (Ukraine)"	"Kitka"	"Wintersongs"	"http://www.magnatune.com/artists/albums/kitka-wintersongs/"	"0"	"29"	"http://he3.magnatune.com/all/11-Oj%20U%20Horodi%20(Ukraine)-Kitka.mp3"	"d/kitka-wintersongs-11-oj_u_horodi_ukraine-0-29.mp3"
"46334"	"11"	"Oj U Horodi (Ukraine)"	"Kitka"	"Wintersongs"	"http://www.magnatune.com/artists/albums/kitka-wintersongs/"	"30"	"59"	"http://he3.magnatune.com/all/11-Oj%20U%20Horodi%20(Ukraine)-Kitka.mp3"	"d/kitka-wintersongs-11-oj_u_horodi_ukraine-30-59.mp3"
"46335"	"11"	"Oj U Horodi (Ukraine)"	"Kitka"	"Wintersongs"	"http://www.magnatune.com/artists/albums/kitka-wintersongs/"	"59"	"88"	"http://he3.magnatune.com/all/11-Oj%20U%20Horodi%20(Ukraine)-Kitka.mp3"	"d/kitka-wintersongs-11-oj_u_horodi_ukraine-59-88.mp3"
"46338"	"11"	"Oj U Horodi (Ukraine)"	"Kitka"	"Wintersongs"	"http://www.magnatune.com/artists/albums/kitka-wintersongs/"	"146"	"175"	"http://he3.magnatune.com/all/11-Oj%20U%20Horodi%20(Ukraine)-Kitka.mp3"	"d/kitka-wintersongs-11-oj_u_horodi_ukraine-146-175.mp3"
"46339"	"11"	"Oj U Horodi (Ukraine)"	"Kitka"	"Wintersongs"	"http://www.magnatune.com/artists/albums/kitka-wintersongs/"	"175"	"204"	"http://he3.magnatune.com/all/11-Oj%20U%20Horodi%20(Ukraine)-Kitka.mp3"	"d/kitka-wintersongs-11-oj_u_horodi_ukraine-175-204.mp3"
"46340"	"11"	"Oj U Horodi (Ukraine)"	"Kitka"	"Wintersongs"	"http://www.magnatune.com/artists/albums/kitka-wintersongs/"	"204"	"233"	"http://he3.magnatune.com/all/11-Oj%20U%20Horodi%20(Ukraine)-Kitka.mp3"	"d/kitka-wintersongs-11-oj_u_horodi_ukraine-204-233.mp3"
"46341"	"11"	"Oj U Horodi (Ukraine)"	"Kitka"	"Wintersongs"	"http://www.magnatune.com/artists/albums/kitka-wintersongs/"	"233"	"262"	"http://he3.magnatune.com/all/11-Oj%20U%20Horodi%20(Ukraine)-Kitka.mp3"	"d/kitka-wintersongs-11-oj_u_horodi_ukraine-233-262.mp3"
"46342"	"11"	"One Drop Funji"	"Burning Babylon"	"Stereo Mash Up"	"http://www.magnatune.com/artists/albums/babylon-stereo/"	"0"	"29"	"http://he3.magnatune.com/all/11-One%20Drop%20Funji-Burning%20Babylon.mp3"	"e/burning_babylon-stereo_mash_up-11-one_drop_funji-0-29.mp3"
"46345"	"11"	"One Drop Funji"	"Burning Babylon"	"Stereo Mash Up"	"http://www.magnatune.com/artists/albums/babylon-stereo/"	"88"	"117"	"http://he3.magnatune.com/all/11-One%20Drop%20Funji-Burning%20Babylon.mp3"	"e/burning_babylon-stereo_mash_up-11-one_drop_funji-88-117.mp3"
"46348"	"11"	"One Drop Funji"	"Burning Babylon"	"Stereo Mash Up"	"http://www.magnatune.com/artists/albums/babylon-stereo/"	"175"	"204"	"http://he3.magnatune.com/all/11-One%20Drop%20Funji-Burning%20Babylon.mp3"	"e/burning_babylon-stereo_mash_up-11-one_drop_funji-175-204.mp3"
"46351"	"11"	"Orange Silhouette"	"Liquid Zen"	"Magic Midsummer"	"http://www.magnatune.com/artists/albums/liquid-magic/"	"59"	"88"	"http://he3.magnatune.com/all/11-Orange%20Silhouette%20-%20Liquid%20Zen.mp3"	"a/liquid_zen-magic_midsummer-11-orange_silhouette-59-88.mp3"
"46352"	"11"	"Orange Silhouette"	"Liquid Zen"	"Magic Midsummer"	"http://www.magnatune.com/artists/albums/liquid-magic/"	"88"	"117"	"http://he3.magnatune.com/all/11-Orange%20Silhouette%20-%20Liquid%20Zen.mp3"	"a/liquid_zen-magic_midsummer-11-orange_silhouette-88-117.mp3"
"46353"	"11"	"Orange Silhouette"	"Liquid Zen"	"Magic Midsummer"	"http://www.magnatune.com/artists/albums/liquid-magic/"	"117"	"146"	"http://he3.magnatune.com/all/11-Orange%20Silhouette%20-%20Liquid%20Zen.mp3"	"a/liquid_zen-magic_midsummer-11-orange_silhouette-117-146.mp3"
"46356"	"11"	"Orange Silhouette"	"Liquid Zen"	"Magic Midsummer"	"http://www.magnatune.com/artists/albums/liquid-magic/"	"204"	"233"	"http://he3.magnatune.com/all/11-Orange%20Silhouette%20-%20Liquid%20Zen.mp3"	"a/liquid_zen-magic_midsummer-11-orange_silhouette-204-233.mp3"
"46357"	"11"	"Orange Silhouette"	"Liquid Zen"	"Magic Midsummer"	"http://www.magnatune.com/artists/albums/liquid-magic/"	"233"	"262"	"http://he3.magnatune.com/all/11-Orange%20Silhouette%20-%20Liquid%20Zen.mp3"	"a/liquid_zen-magic_midsummer-11-orange_silhouette-233-262.mp3"
"46358"	"11"	"Orange Silhouette"	"Liquid Zen"	"Magic Midsummer"	"http://www.magnatune.com/artists/albums/liquid-magic/"	"262"	"291"	"http://he3.magnatune.com/all/11-Orange%20Silhouette%20-%20Liquid%20Zen.mp3"	"a/liquid_zen-magic_midsummer-11-orange_silhouette-262-291.mp3"
"46359"	"11"	"Orange Silhouette"	"Liquid Zen"	"Magic Midsummer"	"http://www.magnatune.com/artists/albums/liquid-magic/"	"291"	"320"	"http://he3.magnatune.com/all/11-Orange%20Silhouette%20-%20Liquid%20Zen.mp3"	"a/liquid_zen-magic_midsummer-11-orange_silhouette-291-320.mp3"
"46362"	"11"	"Osanna in exelsis"	"American Bach Soloists"	"J.S. Bach - Mass in B Minor CD2"	"http://www.magnatune.com/artists/albums/abs-bachmasscd2/"	"0"	"29"	"http://he3.magnatune.com/all/11-Osanna%20in%20exelsis-ABS.mp3"	"7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-11-osanna_in_exelsis-0-29.mp3"
"46363"	"11"	"Osanna in exelsis"	"American Bach Soloists"	"J.S. Bach - Mass in B Minor CD2"	"http://www.magnatune.com/artists/albums/abs-bachmasscd2/"	"30"	"59"	"http://he3.magnatune.com/all/11-Osanna%20in%20exelsis-ABS.mp3"	"7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-11-osanna_in_exelsis-30-59.mp3"
"46365"	"11"	"Osanna in exelsis"	"American Bach Soloists"	"J.S. Bach - Mass in B Minor CD2"	"http://www.magnatune.com/artists/albums/abs-bachmasscd2/"	"88"	"117"	"http://he3.magnatune.com/all/11-Osanna%20in%20exelsis-ABS.mp3"	"7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-11-osanna_in_exelsis-88-117.mp3"
"46366"	"11"	"Osanna in exelsis"	"American Bach Soloists"	"J.S. Bach - Mass in B Minor CD2"	"http://www.magnatune.com/artists/albums/abs-bachmasscd2/"	"117"	"146"	"http://he3.magnatune.com/all/11-Osanna%20in%20exelsis-ABS.mp3"	"7/american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-11-osanna_in_exelsis-117-146.mp3"
"46367"	"11"	"Outerlude"	"Jamie Janover and Michael Masley"	"All Strings Considered"	"http://www.magnatune.com/artists/albums/masley-allstrings/"	"0"	"29"	"http://he3.magnatune.com/all/11-Outerlude-Jamie%20Janover%20and%20Michael%20Masley.mp3"	"e/jamie_janover_and_michael_masley-all_strings_considered-11-outerlude-0-29.mp3"
"46368"	"11"	"Outerlude"	"Jamie Janover and Michael Masley"	"All Strings Considered"	"http://www.magnatune.com/artists/albums/masley-allstrings/"	"30"	"59"	"http://he3.magnatune.com/all/11-Outerlude-Jamie%20Janover%20and%20Michael%20Masley.mp3"	"e/jamie_janover_and_michael_masley-all_strings_considered-11-outerlude-30-59.mp3"
"46369"	"11"	"Outerlude"	"Jamie Janover and Michael Masley"	"All Strings Considered"	"http://www.magnatune.com/artists/albums/masley-allstrings/"	"59"	"88"	"http://he3.magnatune.com/all/11-Outerlude-Jamie%20Janover%20and%20Michael%20Masley.mp3"	"e/jamie_janover_and_michael_masley-all_strings_considered-11-outerlude-59-88.mp3"
"46370"	"11"	"Outerlude"	"Jamie Janover and Michael Masley"	"All Strings Considered"	"http://www.magnatune.com/artists/albums/masley-allstrings/"	"88"	"117"	"http://he3.magnatune.com/all/11-Outerlude-Jamie%20Janover%20and%20Michael%20Masley.mp3"	"e/jamie_janover_and_michael_masley-all_strings_considered-11-outerlude-88-117.mp3"
"46371"	"11"	"Outerlude"	"Jamie Janover and Michael Masley"	"All Strings Considered"	"http://www.magnatune.com/artists/albums/masley-allstrings/"	"117"	"146"	"http://he3.magnatune.com/all/11-Outerlude-Jamie%20Janover%20and%20Michael%20Masley.mp3"	"e/jamie_janover_and_michael_masley-all_strings_considered-11-outerlude-117-146.mp3"
